,0__sum_values,0__median,0__mean,0__length,0__standard_deviation,0__variance,0__maximum,0__minimum,X_Minimum,X_Maximum,Y_Minimum,Y_Maximum,Pixels_Areas,X_Perimeter,Y_Perimeter,Sum_of_Luminosity,Minimum_of_Luminosity,Maximum_of_Luminosity,Length_of_Conveyer,TypeOfSteel_A300,TypeOfSteel_A400,Steel_Plate_Thickness,Edges_Index,Empty_Index,Square_Index,Outside_X_Index,Edges_X_Index,Edges_Y_Index,Outside_Global_Index,LogOfAreas,Log_X_Index,Log_Y_Index,Orientation_Index,Luminosity_Index,SigmoidOfAreas,Defects
1734,242.88700000000003,0.9129999999999999,16.192466666666668,15.0,35.2683818597275,1243.8587590035559,124.0,-0.1722,9,20,1214727,1214748,140,13,23,14835,82,124,1373,0,1,40,0.0131,0.3939,0.5238,0.008,0.8461,0.9129999999999999,1.0,2.1461,1.0414,1.3222,0.4762,-0.1722,0.3834,3
1735,269.0199,1.0,17.93466,15.0,38.445026002328746,1478.0200243197332,124.0,-0.1331,10,22,1269420,1269438,141,12,19,15646,105,124,1373,0,1,40,0.0146,0.3472,0.6667,0.0087,1.0,0.9474,1.0,2.1492,1.0792,1.2553,0.3333,-0.1331,0.3601,3
1736,209.6658,0.9412,13.97772,15.0,31.911406619205405,1018.3378724162666,119.0,-0.25,5,17,1302051,1302067,130,13,17,12480,61,119,1373,0,1,40,0.0073,0.3229,0.75,0.0087,0.9231,0.9412,1.0,2.1139,1.0792,1.2041,0.25,-0.25,0.3241,3
1737,223.3289,0.8809,14.888593333333334,15.0,33.17712495125654,1100.721620031289,118.0,-0.2718,9,14,1672180,1672222,128,12,42,11931,75,118,1373,0,1,40,0.0131,0.3905,0.1191,0.0036,0.4167,1.0,1.0,2.1072,0.6990000000000001,1.6233,0.8809,-0.2718,0.3509,3
1738,1890.6398,0.9643,126.04265333333333,15.0,272.45915335744763,74233.99024825716,825.0,-0.8148,798,825,1519629,1519634,65,28,8,8344,118,143,1648,1,0,69,0.9685,0.5185,0.1852,0.0164,0.9643,0.625,0.0,1.8129,1.4314,0.6990000000000001,-0.8148,0.0029,0.2469,3
1739,3308.1924000000004,1.0,220.54616000000001,15.0,530.5769649155176,281511.9156989624,1577.0,-0.366,1566,1577,2613123,2613138,106,19,15,8602,63,95,1654,1,0,100,0.0931,0.3576,0.7333,0.0066,0.5789,1.0,1.0,2.0253,1.0414,1.1761,0.2667,-0.366,0.28600000000000003,3
1740,1223.4099,0.8749,81.56066000000001,15.0,165.58834573308917,27419.500242621067,503.0,-0.1215,481,503,1342944,1342971,243,43,34,27326,104,126,1602,0,1,40,0.6005,0.5909,0.8148,0.0137,0.5116,0.7941,1.0,2.3856,1.3424,1.4314,0.1852,-0.1215,0.8749,3
1741,2688.3936,0.9546,179.22624,15.0,409.4965322002288,167687.40988401303,1229.0,-0.0524,1207,1229,1438781,1438802,294,69,41,35659,116,128,1602,0,1,40,0.4657,0.3636,0.9546,0.0137,0.3188,0.5122,0.0,2.4683,1.3424,1.3222,-0.0454,-0.0524,0.7436,3
1742,1346.3174999999999,0.9071,89.7545,15.0,185.35052673473217,34354.81776084266,563.0,-0.1081,540,563,1469856,1469884,373,61,42,42582,107,127,1604,0,1,40,0.6733,0.4208,0.8214,0.0143,0.3771,0.6667,1.0,2.5717,1.3617,1.4472,0.1786,-0.1081,0.9071,3
1743,2797.3012999999987,0.7281,186.48675333333324,15.0,424.7391777756335,180403.3691375212,1276.0,-0.28,1251,1276,2371628,2371646,203,40,31,26321,121,141,1600,0,1,40,0.405,0.5489,0.72,0.0156,0.625,0.5806,0.0,2.3075,1.3979,1.2553,-0.28,0.013000000000000001,0.7281,3
1744,2762.0962,0.6956,184.13974666666667,15.0,419.0010926935805,175561.91567841446,1258.0,-0.3043,1235,1258,2401744,2401760,152,36,23,19464,121,140,1600,0,1,40,0.4275,0.5870000000000001,0.6956,0.0144,0.6389,0.6956,0.0,2.1818,1.3617,1.2041,-0.3043,0.0004,0.6079,3
1745,1916.213,0.9991,127.74753333333334,15.0,288.7929479065366,83401.36676054756,884.0,-0.46,834,884,283101,283128,359,71,43,31349,73,116,1360,1,0,300,0.7,0.7341,0.54,0.0368,0.7042,0.6279,0.0,2.5551,1.699,1.4314,-0.46,-0.3178,0.9991,3
1746,2019.2749999999999,0.9091,134.6183333333333,15.0,307.8032268413435,94742.82645394356,920.0,-0.3112,911,920,344819,344829,54,12,11,4761,79,102,1358,1,0,300,0.6451,0.4,0.9,0.0066,0.75,0.9091,1.0,1.7324,0.9542,1.0,0.1,-0.3112,0.1954,3
1747,2581.1677999999997,0.8649,172.0778533333333,15.0,393.76716161041304,155052.57756272113,1187.0,-0.5,1155,1187,2574964,2574980,162,37,34,18471,104,127,1623,1,0,100,0.5373,0.6836,0.5,0.0197,0.8649,0.4706,0.0,2.2095,1.5051,1.2041,-0.5,-0.1092,0.8019,3
1748,1065.8644,1.0,71.05762666666666,15.0,123.39425101199525,15226.14118281129,361.0,0.2,325,361,58567,58747,2059,134,200,374117,169,199,1387,0,1,40,0.4686,0.6823,0.2,0.026000000000000002,0.2687,0.9,1.0,3.3137,1.5563,2.2553,0.8,0.4195,1.0,3
1749,1584.4770999999998,1.0,105.63180666666666,15.0,226.17382808143964,51154.60050901261,736.0,-0.0902,605,736,2066548,2066684,1981,219,206,230693,104,127,1387,0,1,40,0.8724,0.8888,0.9632,0.0944,0.5982,0.6602,1.0,3.2969,2.1173,2.1335,0.0368,-0.0902,1.0,3
1750,460.74010000000004,0.8333,30.71600666666667,15.0,50.13676875609312,2513.695581301955,127.0,-0.1667,104,116,2312016,2312026,67,15,16,7882,107,127,1354,1,0,70,0.1536,0.4417,0.8333,0.0089,0.8,0.625,0.0,1.8261,1.0792,1.0,-0.1667,-0.0809,0.2288,3
1751,347.7404,0.9998,23.182693333333336,15.0,38.95052014347548,1517.1430194472891,119.0,-0.2034,54,75,2344077,2344153,838,67,80,85442,90,119,1358,1,0,70,0.0795,0.4749,0.2763,0.0155,0.3134,0.95,1.0,2.9232,1.3222,1.8808,0.7237,-0.2034,0.9998,3
1752,507.943,0.9542,33.86286666666667,15.0,57.46567515227,3302.3038207062223,161.0,-0.2536,151,161,2368336,2368345,59,11,9,5637,86,103,1356,1,0,70,0.2227,0.3444,0.9,0.0074,0.9091,1.0,0.0,1.7708,1.0,0.9542,-0.1,-0.2536,0.1954,3
1753,378.7886,0.9998,25.25257333333333,15.0,41.364794839935506,1711.0462521499553,118.0,-0.2353,71,95,2394841,2394907,624,72,67,61079,85,118,1356,1,0,70,0.1047,0.6061,0.3636,0.0177,0.3333,0.9851,1.0,2.7952,1.3802,1.8195,0.6364,-0.2353,0.9998,3
1754,513.3898,0.9231,34.22598666666667,15.0,55.94969660810047,3130.3685505384888,140.0,-0.2941,118,135,2473221,2473233,80,23,13,10030,113,140,1358,1,0,70,0.1738,0.6078,0.7059,0.0125,0.7391,0.9231,0.0,1.9031,1.2305,1.0792,-0.2941,-0.0205,0.3419,3
1755,431.08050000000003,0.9167,28.7387,15.0,47.74418560534186,2279.507259117333,135.0,-0.0366,83,92,2519944,2519955,55,13,12,6782,114,135,1354,1,0,70,0.1226,0.4444,0.8182,0.0066,0.6923,0.9167,1.0,1.7404,0.9542,1.0414,0.1818,-0.0366,0.2051,3
1756,383.59060000000005,0.7782,25.57270666666667,15.0,42.70717598330077,1823.9028804686225,126.0,-0.1477,74,80,2615295,2615309,62,13,14,6764,97,126,1358,1,0,70,0.109,0.2619,0.4286,0.0044,0.4615,1.0,1.0,1.7924,0.7782,1.1461,0.5714,-0.1477,0.1892,3
1757,441.8295,0.9091,29.4553,15.0,48.163752642611506,2319.7470686186666,127.0,-0.09300000000000001,97,107,2770166,2770177,70,19,14,8127,104,127,1356,1,0,70,0.1431,0.3636,0.9091,0.0074,0.5263,0.7857,1.0,1.8451,1.0,1.0414,0.0909,-0.09300000000000001,0.2173,3
1758,389.94019999999995,0.8451,25.99601333333333,15.0,42.84672006012232,1835.8414199104886,115.0,-0.6956,92,115,2797518,2797525,77,25,10,6702,76,101,1354,1,0,70,0.1359,0.5217,0.3043,0.017,0.92,0.7,0.0,1.8865,1.3617,0.8451,-0.6956,-0.32,0.2806,3
1759,1198.3622,0.9999,79.89081333333334,15.0,164.56264034434577,27080.862597102492,519.0,-0.5574,458,519,2871825,2871852,543,81,46,58157,93,119,1350,1,0,70,0.6785,0.6703,0.4426,0.0452,0.7531,0.5870000000000001,0.0,2.7348,1.7853,1.4314,-0.5574,-0.1633,0.9999,3
1760,397.06530000000004,0.8451,26.471020000000003,15.0,43.71672827465782,1911.1523310402663,123.0,-0.1197,79,86,2887095,2887114,86,17,19,9690,102,123,1350,1,0,70,0.11699999999999999,0.3534,0.3684,0.0052,0.4118,1.0,1.0,1.9345,0.8451,1.2787,0.6316,-0.1197,0.2445,3
1761,1348.1625,0.9848,89.8775,15.0,187.23003230699217,35055.08499767733,573.0,-0.1421,541,573,2978904,2978933,529,47,32,58088,91,133,1354,1,0,70,0.7991,0.43,0.9063,0.0236,0.6809,0.9063,0.0,2.7235,1.5051,1.4624,-0.0938,-0.1421,0.9848,3
1762,440.2486,0.965,29.349906666666666,15.0,48.865655744042655,2387.852311295289,141.0,0.0212,78,94,1523381,1523431,463,69,54,60518,118,141,1360,0,1,130,0.1147,0.4212,0.32,0.0118,0.2319,0.9259,1.0,2.6656,1.2041,1.699,0.68,0.0212,0.965,3
1763,514.6338999999999,1.0,34.308926666666665,15.0,57.51478006637328,3307.9499260832886,169.0,-0.6486,95,169,338690,338716,563,109,59,66987,107,135,1358,0,1,175,0.1399,0.7074,0.3514,0.0545,0.6789,0.4407,0.0,2.7505,1.8692,1.415,-0.6486,-0.0705,1.0,3
1764,541.2853999999999,0.9312,36.085693333333325,15.0,59.405288943061485,3528.9883544086233,162.0,-0.3636,129,162,419384,419405,289,64,37,34165,109,133,1358,0,1,175,0.19,0.583,0.6364,0.0243,0.5156,0.5676,0.0,2.4609,1.5185,1.3222,-0.3636,-0.0764,0.9312,3
1765,551.6402,0.9913,36.77601333333334,15.0,60.938105412600045,3713.4526912771553,173.0,-0.4773,129,173,439740,439763,366,59,42,42778,107,134,1358,0,1,175,0.19,0.6383,0.5227,0.0324,0.7458,0.5476,0.0,2.5635,1.6435,1.3617,-0.4773,-0.0869,0.9913,3
1766,544.7468,0.8333,36.316453333333335,15.0,60.311724336382746,3637.504092427823,166.0,-0.3478,143,166,518468,518483,206,34,18,23642,101,127,1358,0,1,175,0.2106,0.4029,0.6522,0.0169,0.6765,0.8333,0.0,2.3139,1.3617,1.1761,-0.3478,-0.1034,0.5708,3
1767,2079.7302000000004,0.9838,138.64868000000004,15.0,307.8991336016742,94801.8764726616,934.0,-0.2059,900,934,665052,665079,269,49,33,31538,109,127,1364,0,1,50,0.6305,0.7070000000000001,0.7941,0.0249,0.6939,0.8182,0.0,2.4297,1.5315,1.4314,-0.2059,-0.084,0.9838,3
1768,2008.0140999999999,0.8696,133.86760666666666,15.0,294.38012295506974,86659.65679104197,887.0,-0.0524,867,887,681373,681396,236,52,32,28625,112,133,1364,0,1,50,0.6994,0.48700000000000004,0.8696,0.0147,0.3846,0.7188,1.0,2.3729,1.301,1.3617,0.1304,-0.0524,0.7411,3
1769,2022.8992999999998,0.7079,134.85995333333332,15.0,294.9205826442702,86978.15006723582,893.0,-0.4828,864,893,707122,707137,238,56,31,30361,118,140,1364,0,1,50,0.6906,0.4529,0.5172,0.0213,0.5179,0.4839,0.0,2.3766,1.4624,1.1761,-0.4828,-0.0034,0.7079,3
1770,2012.4922000000004,0.88,134.1661466666667,15.0,292.82772097838654,85748.07417339581,882.0,0.0045,863,882,728350,728372,243,24,25,31245,118,140,1364,0,1,50,0.7067,0.4187,0.8636,0.0139,0.7917,0.88,1.0,2.3856,1.2787,1.3424,0.1364,0.0045,0.6839,3
1771,1900.2616000000003,0.9947,126.68410666666668,15.0,273.2107769077749,74644.12861854996,831.0,-0.0588,797,831,735496,735528,337,57,43,43551,119,143,1362,0,1,50,0.7797,0.6903,0.9412,0.025,0.5965,0.7442,0.0,2.5276,1.5315,1.5051,-0.0588,0.0096,0.9947,3
1772,2059.1303999999996,0.8095,137.27535999999998,15.0,302.17029238389136,91306.8855993664,917.0,-0.5882,883,917,745600,745614,254,42,25,31667,116,135,1362,0,1,50,0.6535,0.4664,0.4118,0.025,0.8095,0.56,0.0,2.4048,1.5315,1.1461,-0.5882,-0.026000000000000002,0.7609999999999999,3
1773,1975.8458000000003,0.9775,131.72305333333335,15.0,286.1313275075808,81871.13658125048,868.0,-0.0968,837,868,753061,753089,212,56,37,27232,119,142,1364,0,1,50,0.7273,0.7558,0.9032,0.0227,0.5536,0.7568,0.0,2.3263,1.4914,1.4472,-0.0968,0.0035,0.9775,3
1774,2095.8080999999997,0.9643,139.72053999999997,15.0,305.7788598093352,93500.71110629705,925.0,-0.0357,897,925,1410869,1410896,361,51,35,46442,121,143,1362,0,1,50,0.6417,0.5225,0.9643,0.0206,0.5489999999999999,0.7714,0.0,2.5575,1.4472,1.4314,-0.0357,0.0051,0.9537,3
1775,2242.2642,0.75,149.48428,15.0,339.9944250036525,115596.20903356427,1021.0,-0.3684,1002,1021,28972,28984,128,29,16,13352,96,116,1360,0,1,40,0.4985,0.4386,0.6316,0.013999999999999999,0.6552,0.75,0.0,2.1072,1.2787,1.0792,-0.3684,-0.1851,0.3787,3
1776,2230.2709,0.75,148.68472666666668,15.0,337.9659916397812,114221.01150506064,1015.0,-0.3684,996,1015,28972,28984,128,29,16,13352,96,116,1358,0,1,40,0.5052,0.4386,0.6316,0.013999999999999999,0.6552,0.75,0.0,2.1072,1.2787,1.0792,-0.3684,-0.1851,0.3787,3
1777,2736.5704000000005,0.9999,182.4380266666667,15.0,425.06253565199313,180678.15921490194,1281.0,-0.2544,1244,1281,57715,57763,649,110,71,61937,85,117,1360,0,1,40,0.1162,0.6346,0.7708,0.0272,0.3364,0.6761,1.0,2.8122,1.5682,1.6812,0.2292,-0.2544,0.9999,3
1778,2602.2104000000004,0.9312,173.48069333333336,15.0,400.96993713332915,160776.89048470595,1208.0,-0.3636,1175,1208,70457,70478,288,62,34,27785,84,127,1356,0,1,40,0.2183,0.5844,0.6364,0.0243,0.5323,0.6176,0.0,2.4594,1.5185,1.3222,-0.3636,-0.2463,0.9312,3
1779,2593.7719999999995,0.9806,172.9181333333333,15.0,397.05134614168423,157649.77147292354,1197.0,-0.1818,1164,1197,79360,79387,434,76,51,47440,97,127,1358,0,1,40,0.2371,0.5129,0.8182,0.0243,0.4342,0.5294,0.0,2.6375,1.5185,1.4314,-0.1818,-0.146,0.9806,3
1780,2648.4854000000005,0.9932,176.56569333333337,15.0,401.02850706257686,160823.86347683927,1214.0,-0.4048,1172,1214,88783,88808,383,91,58,47204,114,140,1354,0,1,40,0.2068,0.6352,0.5952,0.031,0.4615,0.431,0.0,2.5832,1.6233,1.3979,-0.4048,-0.0371,0.9932,3
1781,2608.3469999999998,0.95,173.88979999999998,15.0,401.3547361781628,161085.62425264268,1203.0,-0.188,1183,1203,96812,96831,203,33,23,21098,96,118,1354,0,1,40,0.223,0.4658,0.95,0.0148,0.6061,0.8261,0.0,2.3075,1.301,1.2787,-0.05,-0.188,0.6268,3
1782,2681.1917000000003,1.0,178.74611333333334,15.0,412.2954247387923,169987.51726054115,1274.0,-0.5657,1175,1274,114719,114762,1666,186,121,182339,96,127,1356,0,1,40,0.1209,0.6086,0.4343,0.073,0.5323,0.3554,0.0,3.2217,1.9956,1.6335,-0.5657,-0.1449,1.0,3
1783,2753.5494000000003,0.9996,183.56996,15.0,419.9439946467414,176352.95863986237,1261.0,-0.0488,1237,1261,161008,161069,617,125,83,75121,113,133,1354,0,1,40,0.1374,0.5785,0.3934,0.0177,0.192,0.7349,1.0,2.7903,1.3802,1.7853,0.6066,-0.0488,0.9996,3
1784,2676.8813,1.0,178.45875333333333,15.0,405.5262596988837,164451.54730536646,1219.0,-0.0238,1194,1219,172567,172592,204,68,38,25491,114,141,1358,0,1,40,0.2047,0.6736,1.0,0.0184,0.3677,0.6579,0.5,2.3096,1.3979,1.3979,0.0,-0.0238,0.8958,3
1785,2786.8137999999994,0.9474,185.78758666666664,15.0,425.73055957208254,181246.5093535585,1275.0,-0.063,1257,1275,180920,180939,160,55,32,19189,112,135,1356,0,1,40,0.1195,0.5322,0.9474,0.0133,0.3273,0.5938,1.0,2.2041,1.2553,1.2787,0.0526,-0.063,0.5659,3
1786,2534.6721999999995,0.7778,168.97814666666665,15.0,385.79378888174085,148836.84753972923,1157.0,-0.2632,1138,1157,240466,240480,146,25,18,16579,105,127,1356,0,1,40,0.2935,0.4511,0.7368,0.013999999999999999,0.76,0.7778,0.0,2.1644,1.2787,1.1461,-0.2632,-0.1129,0.4399,3
1787,2727.1798,0.9048,181.81198666666666,15.0,422.98246918649613,178914.16923910516,1267.0,-0.2094,1246,1267,260406,260425,235,36,23,23782,87,119,1356,0,1,40,0.1313,0.41100000000000003,0.9048,0.0155,0.5833,0.8261,0.0,2.3711,1.3222,1.2787,-0.0952,-0.2094,0.6559,3
1788,682.8421999999999,1.0,45.52281333333333,15.0,79.32617405350197,6292.6418899664895,228.0,-0.0983,216,228,2150440,2150452,106,12,13,12235,107,124,1387,0,1,40,0.3115,0.2639,1.0,0.0087,1.0,0.9231,0.5,2.0253,1.0792,1.0792,0.0,-0.0983,0.2583,3
1789,2845.1231999999995,0.8451,189.67487999999997,15.0,438.2359328856245,192050.73287213358,1306.0,-0.1078,1299,1306,336968,336982,54,9,14,6167,106,127,1358,1,0,100,0.0766,0.449,0.5,0.0052,0.7778,1.0,1.0,1.7324,0.8451,1.1461,0.5,-0.1078,0.204,3
1790,704.4264000000001,0.875,46.961760000000005,15.0,80.55984737805636,6489.889009575734,227.0,-0.5,213,227,9496251,9496258,56,16,8,7105,118,140,1360,1,0,100,0.3132,0.4286,0.5,0.0103,0.875,0.875,0.0,1.7482,1.1461,0.8451,-0.5,-0.0088,0.204,3
1791,701.0001999999998,1.0,46.733346666666655,15.0,83.01195670126776,6890.984955373154,259.0,-0.1394,209,259,9649727,9649771,1182,87,71,130201,96,127,1360,1,0,100,0.3074,0.4627,0.88,0.0368,0.5747,0.6197,0.0,3.0726,1.699,1.6435,-0.12,-0.1394,1.0,3
1792,2325.3699000000006,0.9542,155.02466000000004,15.0,350.660762297574,122962.97021511573,1048.0,-0.0905,1039,1048,1338444,1338453,66,10,9,7683,101,130,1362,1,0,120,0.4611,0.1852,1.0,0.0066,0.9,1.0,0.5,1.8195,0.9542,0.9542,0.0,-0.0905,0.1862,3
1793,1778.8525000000002,1.0,118.59016666666668,15.0,266.19973073340924,70862.29664253957,803.0,-0.1511,779,803,1689276,1689652,4758,307,377,517021,42,143,1364,1,0,120,0.8226,0.4727,0.0638,0.0176,0.0782,0.9973,1.0,3.6774,1.3802,2.5752,0.9362,-0.1511,1.0,3
1794,2740.5191000000004,0.9542,182.70127333333338,15.0,420.2831580983238,176637.9329811006,1254.0,-0.0894,1245,1254,1779008,1779024,84,13,16,9791,104,130,1362,1,0,120,0.1586,0.4167,0.5625,0.0066,0.6923,1.0,1.0,1.9243,0.9542,1.2041,0.4375,-0.0894,0.2583,3
1795,2644.6358,0.9091,176.30905333333334,15.0,407.4855053577568,166044.43707666645,1216.0,-0.2,1206,1216,1802452,1802460,67,11,8,7164,92,124,1362,1,0,120,0.2144,0.1625,0.8,0.0073,0.9091,1.0,0.0,1.8261,1.0,0.9031,-0.2,-0.1646,0.1852,3
1796,2113.8613,0.875,140.92408666666668,15.0,312.76784549651916,97823.72517653447,936.0,-0.2222,927,936,1971777,1971784,35,10,8,4277,117,127,1356,0,1,50,0.6195,0.4444,0.7778,0.0066,0.9,0.875,0.0,1.5441,0.9542,0.8451,-0.2222,-0.0453,0.1687,3
1797,2258.2150999999994,1.0,150.5476733333333,15.0,345.7700445706896,119556.92372241666,1033.0,-0.2874,1023,1033,403757,403767,53,14,11,4834,79,116,1358,1,0,300,0.4787,0.47,1.0,0.0074,0.7143,0.9091,0.5,1.7243,1.0,1.0,0.0,-0.2874,0.2061,3
1798,983.7758999999999,1.0,65.58505999999998,15.0,129.12568983724242,16673.44377594373,388.0,-0.2332,375,388,428222,428235,59,20,15,5791,87,126,1360,1,0,300,0.5515,0.6509,1.0,0.0096,0.65,0.8667,0.5,1.7708,1.1139,1.1139,0.0,-0.2332,0.2914,3
1799,2175.911,0.9444,145.06073333333333,15.0,331.5307518380272,109912.63941428755,992.0,-0.2759,980,992,508236,508253,74,22,18,6859,80,116,1358,1,0,300,0.539,0.6373,0.7059,0.0088,0.5454,0.9444,1.0,1.8692,1.0792,1.2305,0.2941,-0.2759,0.3419,3
1800,2495.7505,0.8421,166.38336666666666,15.0,388.6014402937207,151011.07939835417,1162.0,-0.5625,1146,1162,581539,581546,74,19,12,6481,79,103,1358,1,0,300,0.2887,0.3393,0.4375,0.0118,0.8421,0.5833,0.0,1.8692,1.2041,0.8451,-0.5625,-0.3158,0.2195,3
1801,2440.1057,1.0,162.67371333333332,15.0,379.6287868355487,144118.01579423048,1133.0,-0.305,1122,1133,828904,828914,68,14,10,6049,77,101,1360,1,0,300,0.3338,0.3818,0.9091,0.0081,0.7857,1.0,0.0,1.8325,1.0414,1.0,-0.0909,-0.305,0.2173,3
1802,2398.5213000000003,0.9375,159.90142000000003,15.0,367.8570599889423,135318.81658370828,1098.0,-0.2513,1089,1098,902188,902203,73,12,16,6996,80,124,1360,1,0,300,0.3853,0.4593,0.6,0.0066,0.75,0.9375,1.0,1.8633,0.9542,1.1761,0.4,-0.2513,0.2469,3
1803,2282.8126,0.9,152.18750666666668,15.0,349.4372767149959,122106.41035799262,1045.0,-0.25,1033,1045,938565,938574,62,17,10,6165,87,111,1360,1,0,300,0.4632,0.4259,0.75,0.0088,0.7059,0.9,0.0,1.7924,1.0792,0.9542,-0.25,-0.2232,0.215,3
1804,2336.8133,0.9031,155.7875533333333,15.0,357.02502908967574,127466.87139648382,1066.0,-0.2435,1057,1066,945549,945557,52,11,8,5035,81,126,1360,1,0,300,0.4324,0.2778,0.8889,0.0066,0.8182,1.0,0.0,1.716,0.9542,0.9031,-0.1111,-0.2435,0.1773,3
1805,2306.8094,0.6919,153.78729333333334,15.0,351.4004378822911,123482.26774386594,1054.0,-0.3889,1036,1054,960191,960202,61,30,17,6116,86,124,1360,1,0,300,0.45,0.6919,0.6111,0.0132,0.6,0.6471,0.0,1.7853,1.2553,1.0414,-0.3889,-0.2167,0.3329,3
1806,2406.5969,0.72,160.43979333333334,15.0,367.96743739566136,135400.03498352997,1103.0,-0.4444,1085,1103,975066,975076,96,25,16,9265,86,126,1358,1,0,300,0.3756,0.4667,0.5556,0.0132,0.72,0.625,0.0,1.9823,1.2553,1.0,-0.4444,-0.24600000000000002,0.3068,3
1807,862.6483999999999,0.9031,57.50989333333333,15.0,108.04160598947344,11672.988624784623,322.0,-0.3846,309,322,1314894,1314902,61,14,10,6886,102,123,1623,1,0,100,0.3808,0.4135,0.6154,0.008,0.9286,0.8,0.0,1.7853,1.1139,0.9031,-0.3846,-0.1181,0.2105,3
1808,323.99499999999995,1.0,21.599666666666664,15.0,42.09130586118178,1771.6780290995557,140.0,-0.0332,24,44,1953869,1953891,240,25,22,29699,107,140,1356,1,0,120,0.0354,0.4545,0.9091,0.0148,0.8,1.0,1.0,2.3802,1.301,1.3424,0.0909,-0.0332,0.7147,3
1809,3260.1401999999994,0.9583,217.34267999999994,15.0,518.8236274693963,269177.9564205029,1544.0,-0.2855,1531,1544,1191636,1191659,220,18,24,20121,52,125,1686,1,0,143,0.1684,0.2642,0.5652,0.0077,0.7222,0.9583,1.0,2.3424,1.1139,1.3617,0.4348,-0.2855,0.4946,3
1810,2659.4539000000004,0.8,177.2969266666667,15.0,401.64092493288825,161315.43258094596,1202.0,-0.7143,1188,1202,142256,142260,34,14,5,4385,121,143,1366,0,1,60,0.2401,0.3929,0.2857,0.0103,1.0,0.8,0.0,1.5315,1.1461,0.6021,-0.7143,0.0076,0.1622,3
1811,2193.0995000000003,0.9542,146.20663333333334,15.0,327.6680376406782,107366.34289129291,980.0,-0.1147,971,980,74495,74519,148,19,24,16771,101,133,1362,0,1,175,0.5609,0.3148,0.375,0.0066,0.4737,1.0,1.0,2.1703,0.9542,1.3802,0.625,-0.1147,0.3601,3
1812,1541.1012000000003,0.9102,102.74008000000002,15.0,213.1288953216596,45423.92602103094,650.0,-0.5938,618,650,2017425,2017438,103,51,20,13657,124,141,1358,0,1,40,0.9102,0.7524,0.4063,0.0236,0.6274,0.65,0.0,2.0128,1.5051,1.1139,-0.5938,0.0359,0.6809999999999999,3
1813,1555.6911999999998,0.966,103.71274666666665,15.0,220.69963130004203,48708.327255974495,661.0,-0.1048,654,661,1465420,1465433,55,13,13,6302,107,126,1354,0,1,40,0.966,0.3956,0.5385,0.0052,0.5385,1.0,1.0,1.7404,0.8451,1.1139,0.4615,-0.1048,0.1965,3
1814,1495.7334,0.975,99.71556000000001,15.0,212.97072905127845,45356.53143263306,643.0,-0.1603,626,643,1969029,1969068,365,39,40,39229,91,126,1710,1,0,100,0.7322,0.4495,0.4359,0.0099,0.4359,0.975,1.0,2.5623,1.2305,1.5911,0.5641,-0.1603,0.9172,3
1815,1353.7767,0.9031,90.25178,15.0,186.28403513235443,34701.74174519226,558.0,-0.0978,550,558,2426501,2426519,109,15,18,12587,103,135,1708,1,0,100,0.644,0.2431,0.4444,0.0047,0.5333,1.0,1.0,2.0374,0.9031,1.2553,0.5556,-0.0978,0.2583,3
1816,284.76130000000006,0.8451,18.98408666666667,15.0,31.295495114193177,979.408014442489,93.0,-0.4,57,64,766963,766976,36,9,13,2765,64,93,1694,1,0,211,0.0673,0.6044,0.5385,0.0041,0.7778,1.0,1.0,1.5563,0.8451,1.1139,0.4615,-0.4,0.1965,3
1817,2585.7151,0.7782,172.38100666666665,15.0,394.4210891105435,155567.99553514732,1176.0,-0.0971,1170,1176,745366,745380,68,15,14,7859,106,127,1364,0,1,130,0.2757,0.1905,0.4286,0.0044,0.4,1.0,1.0,1.8325,0.7782,1.1461,0.5714,-0.0971,0.1892,3
1818,1452.8527,0.8975,96.85684666666666,15.0,206.97490369244886,42838.61075849848,620.0,-0.2192,613,620,9228,9246,85,12,18,8495,88,124,1366,0,1,175,0.8975,0.3254,0.3889,0.0051,0.5833,1.0,1.0,1.9294,0.8451,1.2553,0.6111,-0.2192,0.2359,3
1819,1902.1967,0.9542,126.81311333333333,15.0,278.4480980463441,77533.34330562646,834.0,-0.1053,825,834,640704,640724,126,16,20,14429,103,132,1364,0,1,100,0.7771,0.3,0.45,0.0066,0.5625,1.0,1.0,2.1004,0.9542,1.301,0.55,-0.1053,0.3068,3
1820,2511.0960999999998,0.9031,167.40640666666664,15.0,380.8368706850559,145036.72207318599,1137.0,-0.0891,1129,1137,1207379,1207406,101,27,27,11776,104,133,1694,0,1,70,0.6576,0.5324,0.2963,0.0047,0.2963,1.0,1.0,2.0043,0.9031,1.4314,0.7037,-0.0891,0.3601,3
1821,340.1697,0.9905,22.677979999999998,15.0,39.03723749613438,1523.9059113296,126.0,-0.1893,54,62,3971234,3971359,583,75,125,60497,89,126,1366,0,1,40,0.0791,0.41700000000000004,0.064,0.0059,0.1067,1.0,1.0,2.7657,0.9031,2.0969,0.9359999999999999,-0.1893,0.9905,3
1822,806.5550999999998,1.0,53.77033999999999,15.0,117.4404338267975,13792.255497426404,355.0,-0.6017,344,355,113753,113766,92,12,13,4690,29,71,1356,1,0,300,0.5074,0.3566,0.8461,0.0081,0.9167,1.0,1.0,1.9638,1.0414,1.1139,0.1539,-0.6017,0.257,3
